date,store_id,product_id,demand,category,region,price,discount,weather,holiday,season,inventory,sold,ordered,competitor_price
2022-04-11,S002,P0007,261.57,Groceries,South,77.6,15.0,Rainy,1,Spring,474,252,133,79.72
2022-04-12,S002,P0007,171.68,Furniture,South,45.47,20.0,Snowy,1,Autumn,165,164,90,50.09
2022-04-13,S002,P0007,112.37,Toys,South,41.01,20.0,Cloudy,0,Autumn,304,104,111,39.56
2022-04-14,S002,P0007,111.71,Furniture,East,60.66,0.0,Sunny,0,Autumn,453,104,51,65.47
2022-04-15,S002,P0007,23.47,Toys,East,59.79,10.0,Cloudy,0,Autumn,179,4,83,58.66
2022-04-16,S002,P0007,30.35,Clothing,West,17.19,0.0,Snowy,0,Summer,90,25,168,13.0
2022-04-17,S002,P0007,349.8,Electronics,South,37.8,20.0,Sunny,0,Summer,471,346,135,41.12
2022-04-18,S002,P0007,318.33,Electronics,East,36.29,0.0,Snowy,0,Spring,368,310,176,37.88
2022-04-19,S002,P0007,206.85,Furniture,West,63.5,0.0,Rainy,0,Winter,293,200,149,65.75
2022-04-20,S002,P0007,91.72,Toys,South,66.95,5.0,Cloudy,0,Winter,184,96,56,65.25
2022-04-21,S002,P0007,56.24,Clothing,North,50.58,20.0,Cloudy,1,Winter,131,65,193,46.61
2022-04-22,S002,P0007,50.62,Toys,South,30.61,15.0,Cloudy,1,Autumn,167,49,34,29.89
2022-04-23,S002,P0007,45.95,Toys,West,47.63,15.0,Snowy,0,Winter,151,55,45,50.91
2022-04-24,S002,P0007,134.35,Furniture,West,13.8,15.0,Rainy,1,Spring,196,129,66,15.76
2022-04-25,S002,P0007,162.28,Electronics,North,80.57,0.0,Sunny,1,Autumn,223,149,73,85.25
2022-04-26,S002,P0007,32.02,Groceries,South,61.29,20.0,Snowy,1,Spring,282,39,56,56.96
2022-04-27,S002,P0007,170.43,Furniture,West,10.09,10.0,Sunny,1,Spring,303,153,113,11.83
2022-04-28,S002,P0007,308.63,Clothing,West,99.11,5.0,Rainy,1,Spring,294,292,194,103.82
2022-04-29,S002,P0007,116.86,Furniture,South,87.94,0.0,Snowy,1,Summer,345,106,65,85.87
2022-04-30,S002,P0007,398.32,Furniture,East,55.16,10.0,Snowy,1,Autumn,436,402,77,57.88
2022-05-01,S002,P0007,64.96,Clothing,East,32.21,0.0,Cloudy,0,Winter,137,55,139,30.94
2022-05-02,S002,P0007,36.3,Toys,North,61.45,15.0,Sunny,1,Spring,56,44,198,58.89
2022-05-03,S002,P0007,40.46,Electronics,West,62.59,10.0,Cloudy,0,Winter,470,22,32,58.43
2022-05-04,S002,P0007,-1.13,Toys,East,48.82,0.0,Cloudy,0,Winter,164,4,182,47.49
2022-05-05,S002,P0007,119.32,Groceries,South,18.25,10.0,Sunny,0,Spring,239,113,127,15.42
2022-05-06,S002,P0007,282.81,Electronics,South,59.33,10.0,Sunny,1,Autumn,407,271,128,62.17
2022-05-07,S002,P0007,82.35,Clothing,West,71.36,20.0,Sunny,0,Summer,414,80,127,67.04
2022-05-08,S002,P0007,77.07,Toys,North,37.76,15.0,Rainy,0,Autumn,187,82,23,37.37
2022-05-09,S002,P0007,332.84,Groceries,East,52.53,20.0,Snowy,0,Autumn,350,338,82,50.86
2022-05-10,S002,P0007,41.99,Groceries,East,27.03,5.0,Snowy,0,Winter,226,45,158,29.96
2022-05-11,S002,P0007,118.25,Groceries,East,86.22,15.0,Snowy,1,Winter,307,115,90,81.46
2022-05-12,S002,P0007,409.1,Clothing,North,31.66,0.0,Rainy,1,Spring,483,394,153,36.11
2022-05-13,S002,P0007,17.13,Clothing,West,49.99,15.0,Cloudy,1,Winter,93,24,54,46.81
2022-05-14,S002,P0007,17.69,Furniture,East,95.77,0.0,Snowy,1,Winter,59,23,142,96.79
2022-05-15,S002,P0007,89.35,Furniture,South,50.13,0.0,Sunny,0,Summer,436,96,120,51.92
2022-05-16,S002,P0007,167.7,Electronics,West,63.2,5.0,Cloudy,0,Winter,338,160,89,59.62
2022-05-17,S002,P0007,50.53,Clothing,West,19.57,0.0,Snowy,1,Summer,252,44,82,22.36
2022-05-18,S002,P0007,396.29,Furniture,North,75.87,5.0,Snowy,1,Summer,425,379,66,73.05
2022-05-19,S002,P0007,114.71,Electronics,South,48.27,5.0,Snowy,1,Autumn,259,118,34,48.39
2022-05-20,S002,P0007,33.59,Groceries,North,32.2,0.0,Sunny,0,Summer,68,25,58,32.61
2022-05-21,S002,P0007,75.91,Electronics,West,56.26,0.0,Sunny,1,Autumn,427,83,166,56.01
2022-05-22,S002,P0007,46.19,Groceries,East,73.2,5.0,Snowy,0,Autumn,160,48,38,72.8
2022-05-23,S002,P0007,215.89,Furniture,South,19.79,20.0,Sunny,0,Autumn,366,214,26,16.6
2022-05-24,S002,P0007,471.79,Groceries,South,90.79,10.0,Sunny,0,Autumn,500,477,22,93.51
2022-05-25,S002,P0007,99.47,Clothing,South,69.73,15.0,Sunny,0,Autumn,441,83,39,72.84
2022-05-26,S002,P0007,-7.19,Groceries,East,80.56,5.0,Cloudy,0,Autumn,59,1,187,77.67
2022-05-27,S002,P0007,214.68,Groceries,North,93.59,5.0,Sunny,1,Summer,222,209,103,90.77
2022-05-28,S002,P0007,53.19,Electronics,West,89.99,5.0,Cloudy,1,Summer,487,53,24,88.43
2022-05-29,S002,P0007,85.35,Furniture,North,46.97,20.0,Cloudy,0,Spring,85,79,96,42.93
2022-05-30,S002,P0007,106.25,Furniture,East,34.29,5.0,Cloudy,1,Winter,194,90,84,36.9
2022-05-31,S002,P0007,320.6,Furniture,South,59.65,20.0,Cloudy,1,Summer,429,327,139,59.42
2022-06-01,S002,P0007,138.75,Furniture,East,24.16,20.0,Rainy,0,Spring,296,145,152,22.76
2022-06-02,S002,P0007,98.3,Clothing,South,89.55,0.0,Sunny,0,Winter,176,105,93,90.07
2022-06-03,S002,P0007,68.2,Furniture,North,93.27,20.0,Sunny,0,Summer,81,49,126,96.41
2022-06-04,S002,P0007,73.63,Furniture,West,79.92,10.0,Sunny,1,Summer,112,67,137,84.29
2022-06-05,S002,P0007,2.13,Toys,South,98.0,5.0,Rainy,0,Autumn,101,6,104,102.62
2022-06-06,S002,P0007,96.54,Groceries,West,31.75,0.0,Snowy,0,Autumn,243,92,172,28.93
2022-06-07,S002,P0007,96.76,Electronics,East,15.48,10.0,Rainy,0,Spring,211,82,169,14.39
2022-06-08,S002,P0007,64.64,Furniture,North,72.47,0.0,Rainy,0,Autumn,77,56,33,68.5
2022-06-09,S002,P0007,19.15,Furniture,East,30.53,0.0,Cloudy,1,Autumn,91,10,56,34.46
2022-06-10,S002,P0007,65.24,Clothing,North,41.99,0.0,Cloudy,0,Spring,74,71,31,45.23
2022-06-11,S002,P0007,80.53,Toys,East,87.61,5.0,Snowy,0,Summer,118,63,71,85.35
2022-06-12,S002,P0007,40.41,Furniture,South,11.33,20.0,Sunny,0,Autumn,78,26,45,9.9
2022-06-13,S002,P0007,75.38,Electronics,West,10.44,0.0,Sunny,0,Winter,294,68,198,13.85
2022-06-14,S002,P0007,183.12,Electronics,North,21.1,10.0,Snowy,0,Spring,455,182,197,23.46
2022-06-15,S002,P0007,2.06,Toys,North,70.51,0.0,Rainy,1,Winter,71,11,70,74.32
2022-06-16,S002,P0007,185.63,Electronics,South,68.12,15.0,Snowy,0,Spring,226,177,166,68.34
2022-06-17,S002,P0007,221.72,Clothing,West,17.45,20.0,Rainy,0,Spring,235,219,47,21.15
2022-06-18,S002,P0007,170.01,Toys,South,34.45,5.0,Cloudy,1,Summer,174,173,131,32.84
2022-06-19,S002,P0007,208.41,Groceries,South,89.92,20.0,Sunny,1,Spring,407,212,68,86.75
2022-06-20,S002,P0007,9.83,Furniture,West,57.78,20.0,Sunny,1,Summer,86,14,58,54.27
2022-06-21,S002,P0007,97.3,Electronics,North,35.87,15.0,Cloudy,0,Winter,113,104,71,36.0
2022-06-22,S002,P0007,46.06,Groceries,East,63.44,0.0,Rainy,1,Autumn,318,27,70,59.93
2022-06-23,S002,P0007,59.7,Clothing,North,66.53,15.0,Snowy,1,Summer,138,67,93,70.16
2022-06-24,S002,P0007,-6.93,Furniture,South,89.83,15.0,Sunny,1,Winter,125,1,79,87.04
2022-06-25,S002,P0007,179.7,Toys,East,23.18,0.0,Snowy,0,Autumn,190,177,191,25.48
2022-06-26,S002,P0007,352.87,Furniture,North,25.59,0.0,Rainy,0,Autumn,484,333,44,28.28
2022-06-27,S002,P0007,139.17,Clothing,South,53.7,10.0,Cloudy,1,Autumn,416,143,42,53.21
2022-06-28,S002,P0007,342.6,Clothing,East,61.42,5.0,Cloudy,1,Summer,423,349,52,57.82
2022-06-29,S002,P0007,91.67,Furniture,East,56.75,15.0,Cloudy,1,Spring,244,73,182,53.16
2022-06-30,S002,P0007,261.21,Clothing,West,40.68,10.0,Rainy,0,Winter,409,242,42,36.81
2022-07-01,S002,P0007,189.78,Toys,East,58.33,5.0,Snowy,1,Autumn,290,186,150,61.85
2022-07-02,S002,P0007,4.12,Electronics,East,91.54,0.0,Snowy,0,Spring,178,4,120,96.27
2022-07-03,S002,P0007,184.11,Groceries,East,35.33,10.0,Sunny,0,Spring,294,165,116,36.72
2022-07-04,S002,P0007,266.17,Electronics,North,15.56,15.0,Snowy,1,Winter,368,269,34,19.35
2022-07-05,S002,P0007,376.2,Toys,South,86.32,15.0,Rainy,1,Spring,479,369,86,88.4
2022-07-06,S002,P0007,242.51,Clothing,West,76.86,15.0,Snowy,1,Summer,259,225,78,72.31
2022-07-07,S002,P0007,281.99,Clothing,North,43.44,5.0,Rainy,1,Winter,483,264,113,48.05
2022-07-08,S002,P0007,298.88,Clothing,South,15.82,5.0,Snowy,1,Spring,330,302,141,13.91
2022-07-09,S002,P0007,79.99,Clothing,South,54.31,20.0,Snowy,0,Autumn,487,69,174,58.89
2022-07-10,S002,P0007,21.36,Clothing,South,80.01,0.0,Cloudy,0,Autumn,411,25,55,79.33
2022-07-11,S002,P0007,296.43,Toys,North,19.31,15.0,Rainy,0,Autumn,347,294,82,22.31
2022-07-12,S002,P0007,158.2,Furniture,South,18.98,20.0,Cloudy,1,Autumn,314,158,100,17.35
2022-07-13,S002,P0007,210.26,Groceries,North,72.7,20.0,Cloudy,0,Spring,474,210,35,72.54
2022-07-14,S002,P0007,217.74,Clothing,West,45.83,5.0,Snowy,0,Spring,413,209,64,44.33
2022-07-15,S002,P0007,211.94,Groceries,South,64.9,20.0,Snowy,0,Winter,389,218,165,65.37
2022-07-16,S002,P0007,263.76,Toys,East,25.76,5.0,Rainy,1,Spring,283,248,130,21.71
2022-07-17,S002,P0007,48.88,Electronics,North,14.54,0.0,Cloudy,0,Autumn,322,42,177,11.46
2022-07-18,S002,P0007,27.39,Electronics,East,88.67,0.0,Sunny,1,Summer,127,28,175,86.49
2022-07-19,S002,P0007,15.7,Groceries,South,92.56,20.0,Sunny,1,Spring,163,24,118,94.03
2022-07-20,S002,P0007,17.4,Groceries,East,79.63,5.0,Rainy,1,Autumn,328,13,65,82.84
2022-07-21,S002,P0007,70.77,Furniture,East,62.41,10.0,Snowy,1,Winter,362,57,34,63.31
2022-07-22,S002,P0007,460.55,Groceries,West,61.43,5.0,Snowy,0,Spring,479,445,190,60.19
2022-07-23,S002,P0007,47.29,Groceries,West,38.85,5.0,Rainy,1,Summer,105,43,138,35.92
2022-07-24,S002,P0007,184.14,Groceries,North,78.03,10.0,Cloudy,0,Summer,437,167,107,77.72
2022-07-25,S002,P0007,23.42,Clothing,East,11.32,20.0,Cloudy,1,Autumn,381,21,32,6.86
2022-07-26,S002,P0007,20.54,Clothing,West,72.08,20.0,Cloudy,0,Autumn,398,27,93,72.83
2022-07-27,S002,P0007,242.99,Clothing,South,96.15,20.0,Sunny,0,Spring,383,226,144,92.31
2022-07-28,S002,P0007,13.91,Groceries,East,70.58,20.0,Sunny,0,Spring,178,4,167,75.07
2022-07-29,S002,P0007,70.83,Furniture,South,82.4,0.0,Cloudy,0,Spring,93,70,39,82.49
2022-07-30,S002,P0007,74.11,Electronics,East,18.15,15.0,Cloudy,1,Spring,253,74,57,21.69
2022-07-31,S002,P0007,211.43,Clothing,South,66.69,5.0,Rainy,1,Summer,271,208,127,71.64
2022-08-01,S002,P0007,105.41,Electronics,South,65.8,0.0,Sunny,0,Autumn,212,108,81,68.32
2022-08-02,S002,P0007,112.71,Furniture,East,86.93,0.0,Rainy,0,Summer,253,119,149,84.45
2022-08-03,S002,P0007,349.34,Toys,West,39.11,20.0,Cloudy,0,Spring,484,352,51,35.04
2022-08-04,S002,P0007,26.59,Toys,East,32.2,10.0,Sunny,1,Summer,58,34,90,33.32
2022-08-05,S002,P0007,312.44,Groceries,West,70.5,20.0,Sunny,1,Winter,359,299,40,71.1
2022-08-06,S002,P0007,261.11,Electronics,East,71.99,10.0,Sunny,1,Winter,269,243,177,69.44
2022-08-07,S002,P0007,58.2,Furniture,East,11.6,10.0,Cloudy,0,Summer,175,47,72,11.87
2022-08-08,S002,P0007,118.12,Groceries,East,22.6,10.0,Cloudy,1,Spring,474,100,37,21.71
2022-08-09,S002,P0007,37.54,Clothing,East,80.09,10.0,Rainy,1,Autumn,55,27,46,76.48
2022-08-10,S002,P0007,185.46,Toys,South,82.09,5.0,Snowy,1,Summer,177,171,191,83.78
2022-08-11,S002,P0007,279.79,Electronics,East,64.2,15.0,Snowy,1,Spring,473,271,100,59.25
2022-08-12,S002,P0007,-7.86,Toys,North,37.9,20.0,Sunny,0,Summer,166,0,163,38.08
2022-08-13,S002,P0007,308.57,Clothing,South,13.02,15.0,Sunny,1,Autumn,358,316,123,16.41
2022-08-14,S002,P0007,98.27,Electronics,East,57.0,15.0,Rainy,0,Autumn,462,90,113,58.3
2022-08-15,S002,P0007,277.44,Clothing,East,39.41,0.0,Sunny,0,Winter,371,280,128,41.12
2022-08-16,S002,P0007,19.24,Furniture,South,75.23,5.0,Rainy,0,Autumn,184,14,85,76.97
2022-08-17,S002,P0007,6.97,Groceries,East,87.22,20.0,Sunny,1,Summer,143,2,47,88.08
2022-08-18,S002,P0007,131.22,Groceries,North,50.8,0.0,Sunny,1,Summer,223,131,77,47.15
2022-08-19,S002,P0007,44.7,Electronics,East,30.5,10.0,Rainy,1,Winter,195,43,176,28.16
2022-08-20,S002,P0007,197.83,Toys,North,33.96,15.0,Cloudy,0,Autumn,215,205,34,32.56
2022-08-21,S002,P0007,448.01,Electronics,North,93.01,20.0,Rainy,0,Autumn,476,443,158,97.29
2022-08-22,S002,P0007,28.68,Furniture,South,38.49,15.0,Sunny,0,Autumn,50,11,145,38.48
2022-08-23,S002,P0007,186.32,Electronics,North,95.62,0.0,Rainy,0,Spring,308,181,54,93.85
2022-08-24,S002,P0007,20.72,Toys,North,68.59,0.0,Sunny,0,Spring,68,6,39,68.95
2022-08-25,S002,P0007,208.53,Toys,North,81.09,10.0,Cloudy,1,Summer,434,205,192,85.92
2022-08-26,S002,P0007,229.76,Groceries,East,15.04,5.0,Snowy,0,Winter,274,234,26,12.54
2022-08-27,S002,P0007,21.58,Groceries,North,22.91,15.0,Snowy,1,Winter,161,11,22,25.48
2022-08-28,S002,P0007,236.4,Clothing,North,27.51,20.0,Sunny,0,Summer,388,227,72,27.94
2022-08-29,S002,P0007,62.51,Electronics,North,43.46,10.0,Snowy,0,Autumn,85,53,48,40.17
2022-08-30,S002,P0007,183.08,Clothing,East,70.59,20.0,Snowy,1,Spring,387,193,86,70.81
2022-08-31,S002,P0007,38.76,Clothing,North,19.02,0.0,Rainy,1,Winter,147,45,75,23.35
2022-09-01,S002,P0007,29.98,Electronics,North,96.38,0.0,Cloudy,1,Winter,168,36,87,96.29
2022-09-02,S002,P0007,142.23,Groceries,East,73.78,20.0,Snowy,1,Spring,265,137,69,71.13
2022-09-03,S002,P0007,121.08,Furniture,East,15.82,10.0,Rainy,1,Summer,134,130,189,15.4
2022-09-04,S002,P0007,159.66,Electronics,North,93.32,10.0,Cloudy,0,Spring,375,152,147,91.84
2022-09-05,S002,P0007,419.65,Groceries,North,89.96,10.0,Cloudy,1,Autumn,488,424,68,89.31
2022-09-06,S002,P0007,96.15,Electronics,West,16.71,10.0,Sunny,0,Spring,163,105,71,19.07
2022-09-07,S002,P0007,327.42,Furniture,South,21.76,5.0,Snowy,1,Summer,466,309,175,26.68
2022-09-08,S002,P0007,42.18,Groceries,South,27.41,5.0,Cloudy,1,Summer,337,38,21,22.59
2022-09-09,S002,P0007,96.78,Groceries,South,74.93,0.0,Rainy,0,Winter,133,101,136,75.53
2022-09-10,S002,P0007,163.57,Clothing,South,30.96,5.0,Sunny,1,Autumn,180,161,86,26.39
2022-09-11,S002,P0007,348.78,Groceries,West,46.42,20.0,Snowy,0,Autumn,376,337,62,45.47
2022-09-12,S002,P0007,71.65,Toys,South,99.69,10.0,Rainy,0,Summer,409,66,60,95.32
2022-09-13,S002,P0007,200.66,Toys,North,30.31,10.0,Rainy,0,Summer,224,204,191,28.32
2022-09-14,S002,P0007,36.89,Groceries,North,12.47,20.0,Rainy,1,Winter,51,21,37,11.99
2022-09-15,S002,P0007,343.99,Electronics,North,56.96,0.0,Cloudy,0,Summer,402,328,132,59.13
2022-09-16,S002,P0007,80.8,Clothing,South,78.33,10.0,Rainy,1,Winter,286,75,90,73.76
2022-09-17,S002,P0007,218.3,Groceries,West,99.72,0.0,Cloudy,1,Winter,381,228,35,97.16
2022-09-18,S002,P0007,422.25,Electronics,West,77.95,0.0,Sunny,1,Autumn,424,407,120,76.39
2022-09-19,S002,P0007,95.48,Groceries,West,17.08,5.0,Sunny,1,Autumn,139,80,111,14.76
2022-09-20,S002,P0007,97.09,Furniture,East,31.32,10.0,Snowy,0,Spring,248,86,182,30.24
2022-09-21,S002,P0007,171.92,Clothing,East,85.19,20.0,Snowy,0,Summer,323,159,59,86.31
2022-09-22,S002,P0007,1.2,Furniture,North,92.03,10.0,Snowy,1,Winter,341,8,113,89.6
2022-09-23,S002,P0007,24.59,Clothing,East,99.82,20.0,Cloudy,1,Spring,168,12,92,104.81
2022-09-24,S002,P0007,329.63,Electronics,East,54.65,15.0,Rainy,1,Spring,471,319,57,50.65
2022-09-25,S002,P0007,131.76,Electronics,South,29.63,5.0,Cloudy,1,Spring,150,137,96,24.69
2022-09-26,S002,P0007,49.37,Groceries,East,34.81,0.0,Snowy,0,Winter,83,32,121,32.02
2022-09-27,S002,P0007,361.58,Clothing,West,55.67,15.0,Sunny,0,Spring,402,356,68,59.54
2022-09-28,S002,P0007,106.72,Electronics,East,73.27,5.0,Cloudy,1,Spring,135,96,73,76.3
2022-09-29,S002,P0007,126.44,Clothing,North,37.99,10.0,Cloudy,0,Winter,191,134,155,37.15
2022-09-30,S002,P0007,144.8,Clothing,West,82.61,15.0,Cloudy,0,Summer,359,142,164,83.43
2022-10-01,S002,P0007,190.29,Electronics,North,16.22,0.0,Sunny,0,Winter,399,182,192,14.54
2022-10-02,S002,P0007,62.35,Electronics,South,99.95,10.0,Snowy,1,Spring,381,56,59,102.38
2022-10-03,S002,P0007,235.81,Groceries,South,92.13,5.0,Sunny,0,Summer,432,243,46,93.03
2022-10-04,S002,P0007,60.92,Furniture,East,60.64,15.0,Cloudy,1,Autumn,297,47,191,60.72
2022-10-05,S002,P0007,82.41,Toys,South,65.87,5.0,Snowy,0,Summer,124,64,91,70.59
2022-10-06,S002,P0007,103.53,Furniture,East,84.52,20.0,Sunny,0,Spring,171,94,60,84.41
2022-10-07,S002,P0007,145.93,Groceries,South,23.56,5.0,Cloudy,0,Autumn,146,142,108,18.75
2022-10-08,S002,P0007,15.58,Toys,East,61.6,5.0,Rainy,1,Autumn,147,0,180,58.23
2022-10-09,S002,P0007,-7.9,Electronics,South,21.06,10.0,Rainy,0,Spring,106,2,43,20.93
2022-10-10,S002,P0007,128.68,Toys,South,68.86,5.0,Cloudy,0,Winter,268,114,34,67.45
2022-10-11,S002,P0007,27.39,Clothing,North,19.28,5.0,Snowy,1,Winter,239,19,176,16.8
2022-10-12,S002,P0007,117.03,Groceries,West,88.81,20.0,Snowy,0,Summer,275,126,111,85.74
2022-10-13,S002,P0007,52.43,Clothing,South,47.34,0.0,Cloudy,0,Autumn,98,39,165,52.22
2022-10-14,S002,P0007,30.62,Clothing,North,25.08,15.0,Rainy,0,Spring,85,19,185,22.84
2022-10-15,S002,P0007,41.72,Toys,West,62.03,15.0,Sunny,0,Autumn,97,33,117,66.27
2022-10-16,S002,P0007,39.28,Furniture,East,40.66,15.0,Sunny,1,Winter,218,40,153,41.68
2022-10-17,S002,P0007,267.1,Groceries,North,15.48,0.0,Sunny,1,Autumn,473,265,166,16.68
2022-10-18,S002,P0007,29.73,Electronics,North,22.18,0.0,Sunny,1,Spring,81,17,96,22.84
2022-10-19,S002,P0007,107.92,Toys,East,49.38,15.0,Snowy,0,Autumn,431,114,57,49.92
2022-10-20,S002,P0007,173.43,Clothing,South,49.11,0.0,Cloudy,0,Winter,239,171,182,53.9
2022-10-21,S002,P0007,46.74,Toys,South,73.38,0.0,Snowy,0,Spring,283,29,103,74.08
2022-10-22,S002,P0007,90.12,Toys,West,26.32,10.0,Sunny,1,Autumn,164,80,104,26.43
2022-10-23,S002,P0007,56.76,Clothing,West,33.06,5.0,Snowy,1,Summer,71,50,65,37.01
2022-10-24,S002,P0007,293.6,Clothing,South,65.69,20.0,Sunny,1,Spring,431,294,88,68.1
2022-10-25,S002,P0007,95.18,Toys,West,27.75,15.0,Snowy,1,Winter,344,82,47,32.46
2022-10-26,S002,P0007,113.78,Groceries,East,71.27,20.0,Cloudy,1,Spring,140,101,87,74.59
2022-10-27,S002,P0007,235.64,Clothing,East,40.63,20.0,Snowy,1,Spring,311,240,148,36.76
2022-10-28,S002,P0007,74.52,Furniture,West,21.52,15.0,Sunny,1,Summer,209,59,200,21.87
2022-10-29,S002,P0007,58.99,Groceries,South,61.29,0.0,Cloudy,1,Spring,61,60,157,57.83
2022-10-30,S002,P0007,244.73,Furniture,North,54.43,0.0,Snowy,1,Summer,458,226,99,57.87
2022-10-31,S002,P0007,98.21,Toys,South,21.72,0.0,Snowy,1,Winter,171,80,53,23.77
2022-11-01,S002,P0007,154.25,Furniture,North,20.74,15.0,Sunny,1,Winter,302,153,186,21.39
2022-11-02,S002,P0007,384.42,Toys,East,12.97,5.0,Sunny,1,Spring,407,393,20,10.94
2022-11-03,S002,P0007,75.12,Electronics,North,69.58,20.0,Cloudy,0,Autumn,152,66,95,73.5
2022-11-04,S002,P0007,329.3,Clothing,West,79.17,10.0,Cloudy,1,Winter,416,324,97,74.97
2022-11-05,S002,P0007,20.86,Clothing,West,72.48,20.0,Sunny,1,Autumn,161,7,119,68.13
2022-11-06,S002,P0007,62.9,Furniture,East,79.09,5.0,Sunny,1,Summer,388,69,27,82.69
2022-11-07,S002,P0007,57.46,Clothing,North,89.74,10.0,Rainy,0,Autumn,65,53,35,87.79
2022-11-08,S002,P0007,69.24,Electronics,North,92.62,15.0,Cloudy,1,Winter,79,52,36,88.46
2022-11-09,S002,P0007,132.25,Toys,South,79.41,20.0,Cloudy,1,Autumn,450,123,75,80.82
2022-11-10,S002,P0007,96.86,Electronics,North,15.63,10.0,Cloudy,1,Winter,194,86,135,16.93
2022-11-11,S002,P0007,27.88,Toys,North,54.45,0.0,Snowy,1,Winter,200,26,104,55.94
2022-11-12,S002,P0007,58.36,Electronics,East,18.51,5.0,Cloudy,1,Winter,145,46,172,20.34
2022-11-13,S002,P0007,-8.4,Electronics,North,34.4,0.0,Rainy,1,Autumn,103,0,142,36.61
2022-11-14,S002,P0007,13.58,Clothing,North,20.34,15.0,Rainy,1,Winter,81,11,133,17.93
2022-11-15,S002,P0007,51.31,Toys,North,14.14,15.0,Snowy,0,Winter,153,50,163,11.8
2022-11-16,S002,P0007,4.1,Groceries,North,14.5,10.0,Sunny,1,Summer,52,3,173,13.58
2022-11-17,S002,P0007,151.82,Electronics,South,33.49,5.0,Cloudy,1,Autumn,317,133,88,28.89
2022-11-18,S002,P0007,54.96,Toys,North,77.71,5.0,Sunny,0,Summer,146,40,177,77.61
2022-11-19,S002,P0007,192.86,Groceries,West,57.44,20.0,Rainy,1,Summer,298,174,56,52.66
2022-11-20,S002,P0007,77.43,Clothing,North,74.21,10.0,Cloudy,0,Spring,229,63,54,74.2
2022-11-21,S002,P0007,30.59,Clothing,West,23.5,5.0,Rainy,1,Spring,474,25,156,19.99
2022-11-22,S002,P0007,303.59,Toys,East,34.23,10.0,Sunny,1,Winter,350,302,199,31.85
2022-11-23,S002,P0007,191.18,Electronics,East,62.83,5.0,Cloudy,1,Winter,202,185,31,63.1
2022-11-24,S002,P0007,261.88,Toys,East,28.59,10.0,Sunny,0,Summer,277,262,133,31.22
2022-11-25,S002,P0007,298.87,Clothing,East,63.36,20.0,Sunny,1,Summer,467,298,31,65.54
2022-11-26,S002,P0007,480.09,Electronics,South,83.85,15.0,Cloudy,1,Summer,488,478,48,84.26
2022-11-27,S002,P0007,51.27,Clothing,North,17.75,10.0,Rainy,1,Winter,218,49,193,18.43
2022-11-28,S002,P0007,136.69,Electronics,West,34.74,0.0,Cloudy,0,Winter,140,117,109,38.63
2022-11-29,S002,P0007,37.39,Toys,East,74.88,20.0,Snowy,0,Spring,365,37,38,77.42
2022-11-30,S002,P0007,122.74,Toys,West,12.7,10.0,Sunny,0,Autumn,332,121,130,9.14
2022-12-01,S002,P0007,42.11,Groceries,West,68.01,15.0,Snowy,1,Winter,78,46,122,65.88
2022-12-02,S002,P0007,53.06,Furniture,North,52.97,20.0,Snowy,0,Autumn,53,53,22,52.08
2022-12-03,S002,P0007,38.66,Toys,East,10.86,20.0,Rainy,1,Autumn,75,40,135,7.88
2022-12-04,S002,P0007,168.73,Furniture,East,21.33,0.0,Sunny,0,Winter,161,161,95,22.76
2022-12-05,S002,P0007,107.06,Electronics,West,98.6,5.0,Cloudy,1,Winter,161,93,99,96.39
2022-12-06,S002,P0007,59.11,Groceries,South,24.93,10.0,Rainy,0,Autumn,134,53,149,22.84
2022-12-07,S002,P0007,9.01,Toys,West,59.55,10.0,Snowy,0,Winter,81,13,144,64.15
2022-12-08,S002,P0007,112.62,Toys,West,18.5,0.0,Sunny,1,Autumn,125,119,105,17.62
2022-12-09,S002,P0007,70.45,Electronics,West,79.05,15.0,Rainy,0,Spring,324,56,170,83.7
2022-12-10,S002,P0007,65.38,Toys,East,62.47,20.0,Rainy,0,Autumn,384,74,133,58.37
2022-12-11,S002,P0007,19.66,Toys,South,92.15,15.0,Snowy,0,Winter,267,27,181,88.87
2022-12-12,S002,P0007,332.19,Groceries,West,33.68,10.0,Cloudy,1,Spring,481,327,151,34.6
2022-12-13,S002,P0007,44.74,Furniture,South,18.63,20.0,Rainy,0,Autumn,426,30,118,16.17
2022-12-14,S002,P0007,74.42,Furniture,East,92.74,20.0,Cloudy,1,Winter,467,65,197,97.59
2022-12-15,S002,P0007,228.17,Electronics,East,98.58,5.0,Sunny,0,Summer,387,235,173,99.87
2022-12-16,S002,P0007,219.26,Clothing,East,48.7,20.0,Cloudy,0,Winter,235,227,83,51.73
2022-12-17,S002,P0007,92.62,Clothing,East,78.73,15.0,Rainy,0,Winter,407,88,128,79.51
2022-12-18,S002,P0007,354.77,Clothing,North,68.6,15.0,Sunny,0,Autumn,457,351,137,71.61
2022-12-19,S002,P0007,100.16,Clothing,West,83.23,10.0,Sunny,0,Winter,267,104,27,82.35
2022-12-20,S002,P0007,177.64,Electronics,West,10.86,10.0,Cloudy,0,Summer,366,170,140,14.9
2022-12-21,S002,P0007,51.61,Electronics,East,90.5,0.0,Rainy,1,Winter,123,58,176,95.1
2022-12-22,S002,P0007,77.74,Clothing,North,81.59,15.0,Snowy,0,Winter,213,83,85,78.37
